,IPO Date,Symbol,Name,IPO Price,IPO Open Price,Shares Outstanding,IPO Market Capitalization,Volume Traded on Opening Day,No. of Employees,Currency,CPI Seasonally Adj,IPO + 1wk,Close Price,Price Change,Price Change 2,Price Up?,diff_exp
434,"Jan 8, 2021",GRCL,Gracell Biotechnologies,19.00,26.25,65563199,1721033973.75,5520879,202,CNY,261.56,2021-01-15,24,-2.25,0.9142857142857143,0,7.25
435,"Jan 12, 2021",KUKE,Kuke Music Holding,10.00,10.50,29566723,310450591.5,2954574,132,CNY,261.56,2021-01-19,9.7,-0.800000000000001,0.9238095238095237,0,0.5
436,"Jan 12, 2021",QLI,Qilian International Holding Group,5.00,8.01,35000000,280350000,8273345,288,USD,261.56,2021-01-19,8.24,0.23,1.0287141073657928,1,3.01
437,"Jan 13, 2021",MSGM,Motorsport Games,20.00,35.00,10000000,350000000,3778212,96,USD,261.56,2021-01-20,29.59,-5.41,0.8454285714285714,0,15.0
438,"Jan 13, 2021",AFRM,Affirm Holdings,49.00,90.91,121346330,11031594860.3,25158956,980,USD,261.56,2021-01-20,106.21,15.3,1.1682983170168297,1,41.91
439,"Jan 14, 2021",WOOF,Petco Health And Wellness Company,18.00,26.25,219224140,5754633675,52099206,3279.859413202934,USD,261.56,2021-01-21,27.24,0.989999999999998,1.0377142857142856,1,8.25
440,"Jan 14, 2021",POSH,Poshmark,42.00,97.50,8000560,780054600,9893705,558,USD,261.56,2021-01-21,74.77,-22.73,0.7668717948717948,0,55.5
441,"Jan 15, 2021",PLTK,Playtika Holding,27.00,33.49,409585700,13717025093,53050914,3800,USD,261.56,2021-01-22,30.24,-3.25,0.902956106300388,0,6.490000000000002
442,"Jan 15, 2021",TBA,Thoma Bravo Advantage,10.00,0.05,547568310,25971888.7037602,1487904.0483871,3279.859413202934,AUD,261.56,2021-01-22,0.048878509743,0.001447187971,0.9775701948599999,0,9.95
443,"Jan 15, 2021",DRVN,Driven Brands Holdings,22.00,28.08,164709557,4624220812.775,20243776,6900,USD,261.56,2021-01-22,29.79,1.715,1.060897435897436,1,6.079999999999998
444,"Jan 21, 2021",MYTE,MYT Netherlands Parent B.V.,26.00,35.85,85783253,3075329620.05,12497159,860,EUR,261.56,2021-01-28,33.75,-2.1,0.9414225941422594,0,9.850000000000001
445,"Jan 21, 2021",DFH,Dream Finders Homes,13.00,19.51,30855329,601987468.79,6091833,542,USD,261.56,2021-01-28,20.6,1.09,1.0558687852383393,1,6.510000000000002
446,"Jan 22, 2021",HUDI,Huadi International Group Co.,8.00,9.01,13125000,118256250,1472034,382,USD,261.56,2021-01-29,5.97,-3.04,0.6625971143174251,0,1.0099999999999998
447,"Jan 22, 2021",PAX,Patria Investments,17.00,21.46,51750000,1110555000,15585236,158,USD,261.56,2021-01-29,17.85,-3.61,0.831780055917987,0,4.460000000000001
448,"Jan 22, 2021",RLX,RLX Technology,12.00,22.34,1553315570,34701069833.8,95762062,725,CNY,261.56,2021-01-29,22.5,0.16,1.0071620411817368,1,10.34
449,"Jan 22, 2021",MNTK,Montauk Renewables,8.50,13.00,140662713,1828615269,2629128,115,USD,261.56,2021-01-29,10.03,-2.97,0.7715384615384615,0,4.5
450,"Jan 26, 2021",EZGO,EZGO Technologies,4.00,10.59,10600000,112254000,6331892,62,USD,261.56,2021-02-02,8.21,-2.38,0.7752596789423986,0,6.59
451,"Jan 26, 2021",BTNB,Bridgetown 2 Holdings,10.00,12.00,26000000,312000000,7241598,1,NA,261.56,2021-02-02,12.58,0.58,1.0483333333333333,1,2.0
452,"Jan 27, 2021",TIRX,Tian Ruixiang Holdings,4.00,16.45,6750000,111037500,504123,53,USD,261.56,2021-02-03,13.83,-2.62,0.8407294832826748,0,12.45
453,"Jan 27, 2021",SHLS,Shoals Technologies Group,25.00,31.30,90986291,2847870908.3,35839861,504,USD,261.56,2021-02-03,37.02,5.72,1.1827476038338658,1,6.300000000000001
454,"Jan 27, 2021",HCAQ,HealthCor Catalio Acquisition,10.00,10.40,18000000,187200000,3795491,2,NA,261.56,2021-02-03,10.2,-0.200000000000001,0.9807692307692306,0,0.40000000000000036
455,"Jan 28, 2021",VINP,Vinci Partners Investments,18.00,17.70,41049335,726573229.5,5935085,215,BRL,261.56,2021-02-04,19.12,1.42,1.080225988700565,1,0.3000000000000007
456,"Jan 28, 2021",XM,Qualtrics International,30.00,41.85,80214052,3356958076.2,25468626,3455,USD,261.56,2021-02-04,54.9,13.05,1.3118279569892473,1,11.850000000000001
457,"Jan 28, 2021",AGFY,Agrify,10.00,13.00,12681790,164863270,3512059,74,USD,261.56,2021-02-04,17.25,4.25,1.3269230769230769,1,3.0
458,"Jan 28, 2021",ZIM,ZIM Integrated Shipping Services,15.00,11.50,114500000,1316750000,6406064,3935,USD,261.56,2021-02-04,14.25,2.75,1.2391304347826086,1,3.5
459,"Jan 29, 2021",NLSP,NLS Pharmaceutics,4.15,3.62,11779277,42640982.74,2086684,5,USD,261.56,2021-02-05,3.05,-0.57,0.8425414364640883,0,0.5300000000000002
460,"Jan 29, 2021",TRIN,Trinity Capital,14.00,14.00,25308984,354325776,1409872,34,USD,261.56,2021-02-05,15,1,1.0714285714285714,1,0.0
461,"Jan 29, 2021",HMPT,Home Point Capital,13.00,9.60,138860103,1333056988.8,6202965,2600,USD,261.56,2021-02-05,11.65,2.05,1.2135416666666667,1,3.4000000000000004
462,"Feb 3, 2021",TIXT,TELUS International,25.00,32.85,186941870.98237368,6463929782.578601,1556130,50000,USD,262.231,2021-02-10,30.59368280955,-2.25166253445,0.9313145451917808,0,7.850000000000001
463,"Feb 3, 2021",ONTF,"ON24, Inc.",50.00,77.00,44472896,3424412992,7620132,547,USD,262.231,2021-02-10,70.48,-6.52,0.9153246753246754,0,27.0
464,"Feb 4, 2021",ATC,Atotech,17.00,17.00,194664156,3309290652,8992306,3862,USD,262.231,2021-02-11,19.03,2.03,1.1194117647058823,1,0.0
465,"Feb 4, 2021",SANA,Sana Biotechnology,25.00,35.00,182314776,6381017160,8893413,265,USD,262.231,2021-02-11,43.2,8.2,1.2342857142857144,1,10.0
466,"Feb 4, 2021",SNSE,Sensei Biotherapeutics,19.00,26.38,29558252,779746687.76,3691632,32,USD,262.231,2021-02-11,18.89,-7.49,0.7160727824109174,0,7.379999999999999
467,"Feb 4, 2021",LABP,Landos Biopharma,16.00,13.00,39163174,509121262,2860545,33,USD,262.231,2021-02-11,13.5,0.5,1.0384615384615385,1,3.0
468,"Feb 5, 2021",IMCR,Immunocore Holdings,26.00,40.58,42295704,1716359668.32,3308038,291,GBP,262.231,2021-02-12,47.66,7.08,1.1744701823558403,1,14.579999999999998
469,"Feb 5, 2021",TERN,Terns Pharmaceuticals,17.00,16.95,23971720,406320654,3012941,30,USD,262.231,2021-02-12,18.09,1.14,1.0672566371681416,1,0.05000000000000071
470,"Feb 5, 2021",CNEY,CN Energy Group,4.00,8.00,15500000,124000000,1851032,161,USD,262.231,2021-02-12,7.15,-0.85,0.89375,0,4.0
471,"Feb 5, 2021",BOLT,Bolt Biotherapeutics,20.00,26.10,34521750,901017675,6910823,65,USD,262.231,2021-02-12,33.31,7.21,1.2762452107279694,1,6.100000000000001
472,"Feb 5, 2021",VOR,Vor Biopharma,18.00,25.00,35645847,891146175,3329178,76,USD,262.231,2021-02-12,48.78,6.76,1.9512,1,7.0
473,"Feb 9, 2021",RAAS,Cloopen Group Holding,16.00,23.265212399540758,159845301,6463929782.578601,25364568,1194,CNY,262.231,2021-02-16,29.65,2.65,1.2744349585471773,1,7.265212399540758
474,"Feb 9, 2021",PGRW,Progress Acquisition,10.00,7.77,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,262.231,2021-02-16,23.953031001000927,0.5907954770386102,3.082758172586992,1,2.2300000000000004
475,"Feb 9, 2021",SDH,Global Internet of People,4.00,23.265212399540758,23520000,6463929782.578601,3686914,105,USD,262.231,2021-02-16,5.08,-2.69,0.2183517568101066,0,19.265212399540758
476,"Feb 10, 2021",XPDI,Power &amp; Digital Infrastructure Acquisition,10.00,9.10,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,262.231,2021-02-17,23.953031001000927,0.5907954770386102,2.632201208901201,1,0.9000000000000004
477,"Feb 10, 2021",VLON,Vallon Pharmaceuticals,8.00,23.265212399540758,6756216,6463929782.578601,3394113,2,USD,262.231,2021-02-17,7.46,-1.64,0.3206504145282274,0,15.265212399540758
478,"Feb 10, 2021",APGB,Apollo Strategic Growth Capital II,10.00,18.50,186941870.98237368,6463929782.578601,8826445.560271332,2,USD,262.231,2021-02-17,23.953031001000927,0.5907954770386102,1.2947584324865367,1,8.5
479,"Feb 10, 2021",BPTS,Biophytis,16.75,23.265212399540758,10092708,6463929782.578601,1128469,23,EUR,262.231,2021-02-17,15.3,-3.2,0.6576342281879195,0,6.515212399540758
480,"Feb 10, 2021",DSP,Viant Technology,25.00,23.265212399540758,10000000,6463929782.578601,11664782,289,USD,262.231,2021-02-17,62,18,2.66492301618634,1,1.7347876004592422
481,"Feb 10, 2021",FORE,Foresight Acquisition,10.00,28.00,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,262.231,2021-02-17,23.953031001000927,0.5907954770386102,0.8554653928928903,0,18.0
482,"Feb 11, 2021",APR,Apria,20.00,14.00,35210915,492952810,2404014,6460,USD,262.231,2021-02-18,20.75,-7.25,1.4821428571428572,1,6.0
483,"Feb 11, 2021",LDI,loanDepot,14.00,23.265212399540758,186941870.98237368,6463929782.578601,7896516,11763,USD,262.231,2021-02-18,25.77,11.77,1.1076623568890642,1,9.265212399540758
484,"Feb 11, 2021",PUCK,Goal Acquisitions,10.00,77.00,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,262.231,2021-02-18,23.953031001000927,0.5907954770386102,0.31107832468832375,0,67.0
485,"Feb 11, 2021",BMBL,Bumble,43.00,32.00,111678399,3573708768,43502658,700,NA,262.231,2021-02-18,74,-3,2.3125,1,11.0
486,"Feb 11, 2021",SGFY,Signify Health,24.00,15.10,164258449,2480302579.9,12435153,2200,USD,262.231,2021-02-18,37.01,5.01,2.4509933774834436,1,8.9
487,"Feb 11, 2021",BVS,Bioventus,13.00,29.00,39838589,1155319081,3484446,700,USD,262.231,2021-02-18,13.6,-1.5,0.4689655172413793,0,16.0
488,"Feb 12, 2021",TLIS,Talis Biomedical,16.00,23.265212399540758,23479876,6463929782.578601,3157746,136,USD,262.231,2021-02-19,22.25,-6.75,0.9563635017765495,0,7.265212399540758
489,"Feb 12, 2021",SLAC,Social Leverage Acquisition I,10.00,23.01,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,262.231,2021-02-19,23.953031001000927,0.5907954770386102,1.0409835289439777,1,13.010000000000002
490,"Feb 12, 2021",NEXI,NexImmune,17.00,23.265212399540758,21550875,6463929782.578601,3490053,45,USD,262.231,2021-02-19,23,-0.010000000000002,0.9886004737465456,0,6.265212399540758
491,"Feb 12, 2021",CCVI,Churchill Capital VI,10.00,21.20,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,262.231,2021-02-19,23.953031001000927,0.5907954770386102,1.1298599528774023,1,11.2
492,"Feb 12, 2021",BITE,Bite Acquisition,10.00,10.00,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,262.231,2021-02-19,23.953031001000927,0.5907954770386102,2.395303100100093,1,0.0
493,"Feb 12, 2021",LGVN,Longeveron,10.00,23.265212399540758,3004077,6463929782.578601,2794954,12,USD,262.231,2021-02-19,6.16,-3.84,0.2647729964469009,0,13.265212399540758
494,"Feb 16, 2021",MSAC,Medicus Sciences Acquisition,10.00,10.50,186941870.98237368,6463929782.578601,8826445.560271332,4,NA,262.231,2021-02-23,23.953031001000927,0.5907954770386102,2.281241047714374,1,0.5
495,"Feb 17, 2021",FSII,FS Development II,10.00,23.265212399540758,17500000,6463929782.578601,3332975,3,NA,262.231,2021-02-24,10.85,0.35,0.46636152783260953,0,13.265212399540758
496,"Feb 17, 2021",PFDR,Pathfinder Acquisition,10.00,10.41,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,262.231,2021-02-24,23.953031001000927,0.5907954770386102,2.300963592795478,1,0.41000000000000014
497,"Feb 17, 2021",ABGI,ABG Acquisition I,10.00,23.265212399540758,13100000,6463929782.578601,4620510,2,NA,262.231,2021-02-24,10.36,-0.050000000000001,0.44530003947887875,0,13.265212399540758
498,"Feb 17, 2021",NVSA,New Vista Acquisition,10.00,23.265212399540758,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,262.231,2021-02-24,23.953031001000927,0.5907954770386102,1.0295642519676178,1,13.265212399540758
499,"Feb 17, 2021",SPTK,SportsTek Acquisition,10.00,8.00,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,262.231,2021-02-24,23.953031001000927,0.5907954770386102,2.994128875125116,1,2.0
500,"Feb 17, 2021",VRPX,Virpax Pharmaceuticals,10.00,4.00,4945153,19780612,1877379,2,USD,262.231,2021-02-24,5.89,-2.11,1.4725,1,6.0
501,"Feb 19, 2021",TWNI,Tailwind International Acquisition,10.00,0.05,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,262.231,2021-02-26,23.953031001000927,0.5907954770386102,479.0606200200185,1,9.95
502,"Feb 25, 2021",EJFA,EJF Acquisition,10.00,34.61,186941870.98237368,6463929782.578601,8826445.560271332,4,NA,262.231,2021-03-04,23.953031001000927,0.5907954770386102,0.6920841086680418,0,24.61
503,"Feb 26, 2021",LIII,Leo Holdings III,10.00,10.95,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,262.231,2021-03-05,23.953031001000927,0.5907954770386102,2.187491415616523,1,0.9499999999999993
504,"Mar 3, 2021",MACC,Mission Advancement,10.00,36.00,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,263.161,2021-03-10,23.953031001000927,0.5907954770386102,0.6653619722500257,0,26.0
505,"Mar 4, 2021",RXRA,RXR Acquisition,10.00,10.14,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,263.161,2021-03-11,23.953031001000927,0.5907954770386102,2.3622318541421032,1,0.14000000000000057
506,"Mar 4, 2021",PSAG,Property Solutions Acquisition II,10.00,23.56,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,263.161,2021-03-11,23.953031001000927,0.5907954770386102,1.016682130772535,1,13.559999999999999
507,"Mar 4, 2021",INNV,Innovage Holding,21.00,23.265212399540758,133187279,6463929782.578601,8916127,1910,USD,263.161,2021-03-11,26.04,2.48,1.1192676667982628,1,2.265212399540758
508,"Mar 5, 2021",TWNT,Tailwind Two Acquisition,10.00,10.00,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,263.161,2021-03-12,23.953031001000927,0.5907954770386102,2.395303100100093,1,0.0
509,"Mar 5, 2021",FRSG,First Reserve Sustainable Growth,10.00,10.44,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,263.161,2021-03-12,23.953031001000927,0.5907954770386102,2.2943516284483647,1,0.4399999999999995
510,"Mar 9, 2021",PDOT,Peridot Acquisition II,10.00,4.50,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,263.161,2021-03-16,23.953031001000927,0.5907954770386102,5.3228957780002055,1,5.5
511,"Mar 9, 2021",GROY,Gold Royalty,5.00,10.39,40825000,424171750,3501920,3,NA,263.161,2021-03-16,4.845,0.345,0.4663137632338787,0,5.390000000000001
512,"Mar 9, 2021",SVFC,SVF Investment 3,10.00,23.265212399540758,28000000,6463929782.578601,6667035,2,NA,263.161,2021-03-16,10.44,0.049999999999999,0.448738649822345,0,13.265212399540758
513,"Mar 10, 2021",CLAA,Colonnade Acquisition II,10.00,10.10,186941870.98237368,6463929782.578601,8826445.560271332,1,NA,263.161,2021-03-17,23.953031001000927,0.5907954770386102,2.371587227821874,1,0.09999999999999964
514,"Mar 10, 2021",SBII,Sandbridge X2,10.00,64.50,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,263.161,2021-03-17,23.953031001000927,0.5907954770386102,0.3713648217209446,0,54.5
515,"Mar 11, 2021",LCAA,L Catterton Asia Acquisition,10.00,9.50,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,263.161,2021-03-18,23.953031001000927,0.5907954770386102,2.521371684315887,1,0.5
516,"Mar 11, 2021",FHS,First High-School Education Group Co.,10.00,63.50,28946233,1838085795.5,3308487,2413,CNY,263.161,2021-03-18,7,-2.5,0.11023622047244094,0,53.5
517,"Mar 11, 2021",CPNG,Coupang,35.00,23.265212399540758,1540337807,6463929782.578601,91584120,50000,USD,263.161,2021-03-18,43.89,-19.61,1.886507599684169,1,11.734787600459242
518,"Mar 11, 2021",ATSP,Archimedes Tech SPAC Partners Co.,10.00,24.95,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,PHP,263.161,2021-03-18,23.953031001000927,0.5907954770386102,0.9600413226854079,0,14.95
519,"Mar 12, 2021",RXDX,Prometheus Biosciences,19.00,23.265212399540758,37254280,6463929782.578601,3923856,33,USD,263.161,2021-03-19,21.19,-3.76,0.9108019147256219,0,4.265212399540758
520,"Mar 12, 2021",GTPA,Gores Technology Partners,10.00,11.75,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,263.161,2021-03-19,23.953031001000927,0.5907954770386102,2.0385558298724193,1,1.75
521,"Mar 12, 2021",JOAN,JOANN,12.00,23.265212399540758,40371130,6463929782.578601,5436460,27500,USD,263.161,2021-03-19,11.55,-0.199999999999999,0.49644936833793923,0,11.265212399540758
522,"Mar 12, 2021",CFFE,CF Acquisition VIII,10.00,16.00,186941870.98237368,6463929782.578601,8826445.560271332,3,USD,263.161,2021-03-19,23.953031001000927,0.5907954770386102,1.497064437562558,1,6.0
523,"Mar 12, 2021",LBPH,Longboard Pharmaceuticals,16.00,9.49,16916990,160542235.1,1967893,6,USD,263.161,2021-03-19,16.25,0.25,1.7123287671232876,1,6.51
524,"Mar 12, 2021",MITC,MeaTech 3D,10.30,17.00,8529810,145006770,1108950,26,USD,263.161,2021-03-19,10.85,1.36,0.638235294117647,0,6.699999999999999
525,"Mar 12, 2021",HAYW,Hayward Holdings,17.00,23.265212399540758,231614158,6463929782.578601,10633945,2555,USD,263.161,2021-03-19,17,0,0.7307046979865772,0,6.265212399540758
526,"Mar 16, 2021",PLMI,Plum Acquisition I,10.00,8.60,186941870.98237368,6463929782.578601,8826445.560271332,4,NA,263.161,2021-03-23,23.953031001000927,0.5907954770386102,2.7852361629070845,1,1.4000000000000004
527,"Mar 17, 2021",JWEL,Jowell Global,7.00,23.265212399540758,24863711,6463929782.578601,1619789,110,USD,263.161,2021-03-24,7.17,-1.43,0.3081854520331623,0,16.265212399540758
528,"Mar 17, 2021",BGSX,Build Acquisition,10.00,33.00,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,263.161,2021-03-24,23.953031001000927,0.5907954770386102,0.7258494242727553,0,23.0
529,"Mar 17, 2021",SNCY,Sun Country Airlines Holdings,24.00,23.265212399540758,55789831,6463929782.578601,6351482,1699,USD,263.161,2021-03-24,32,-1,1.3754441373864983,1,0.7347876004592422
530,"Mar 17, 2021",TETC,Tech &amp; Energy Transition,10.00,32.00,186941870.98237368,6463929782.578601,8826445.560271332,4,USD,263.161,2021-03-24,23.953031001000927,0.5907954770386102,0.748532218781279,0,22.0
531,"Mar 17, 2021",OLO,"Olo, Inc.",25.00,10.22,18000000,183960000,14665879,433,USD,263.161,2021-03-24,29.95,-2.05,2.930528375733855,1,14.78
532,"Mar 18, 2021",RACB,Research Alliance II,10.00,23.265212399540758,16710000,6463929782.578601,1155713,3,NA,263.161,2021-03-25,10.18,-0.040000000000001,0.4375631662060797,0,13.265212399540758
533,"Mar 18, 2021",REVH,Revolution Healthcare Acquisition,10.00,14.37,186941870.98237368,6463929782.578601,8826445.560271332,4,NA,263.161,2021-03-25,23.953031001000927,0.5907954770386102,1.6668775922756387,1,4.369999999999999
534,"Mar 18, 2021",VEI,Vine Energy,14.00,18.60,134956267,2510186566.2,120814.098360656,8082,NOK,263.161,2021-03-25,13.786417428,-0.588425608000001,0.7412052380645161,0,4.600000000000001
535,"Mar 18, 2021",NAPA,The Duckhorn Portfolio,15.00,27.00,115046793,3106263411,11906434,413,USD,263.161,2021-03-25,17.5,-1.1,0.6481481481481481,0,12.0
536,"Mar 18, 2021",TUYA,"Tuya, Inc.",21.00,23.265212399540758,559760081,6463929782.578601,27151740,2258,USD,263.161,2021-03-25,19.15,-7.85,0.8231173509672325,0,2.265212399540758
537,"Mar 18, 2021",AMAO,American Acquisition Opportunity,10.00,11.50,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,263.161,2021-03-25,23.953031001000927,0.5907954770386102,2.082872260956602,1,1.5
538,"Mar 18, 2021",GANX,Gain Therapeutics,11.00,23.265212399540758,11331006,6463929782.578601,2418818,16,USD,263.161,2021-03-25,12.47,0.970000000000001,0.5359933872878011,0,12.265212399540758
539,"Mar 19, 2021",BYTS,BYTE Acquisition,10.00,21.00,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,263.161,2021-03-26,23.953031001000927,0.5907954770386102,1.140620523857187,1,11.0
540,"Mar 19, 2021",AFCG,AFC Gamma,19.00,21.89,12429392,272079390.88,1389744,3279.859413202934,NA,263.161,2021-03-26,20.79,-0.210000000000001,0.9497487437185929,0,2.8900000000000006
541,"Mar 19, 2021",FNCH,Finch Therapeutics Group,17.00,23.265212399540758,47145402,6463929782.578601,2114913,131,USD,263.161,2021-03-26,16,-5.89,0.6877220686932491,0,6.265212399540758
542,"Mar 19, 2021",LVRA,Levere Holdings,10.00,19.55,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,263.161,2021-03-26,23.953031001000927,0.5907954770386102,1.2252189770332955,1,9.55
543,"Mar 19, 2021",CNTB,Connect Biopharma Holdings,17.00,26.16,55816675,1460164218,3201185,62,CNY,263.161,2021-03-26,15.9,-3.65,0.6077981651376146,0,9.16
544,"Mar 19, 2021",TIL,Instil Bio,20.00,23.265212399540758,125812253,6463929782.578601,4465550,150,USD,263.161,2021-03-26,27.06,0.899999999999999,1.1631099486774574,1,3.265212399540758
545,"Mar 23, 2021",GLHA,Glass Houses Acquisition,10.00,5.26,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,263.161,2021-03-30,23.953031001000927,0.5907954770386102,4.5538081750952335,1,4.74
546,"Mar 23, 2021",UPC,Universe Pharmaceuticals,5.00,10.02,21000000,210420000,2055715,227,USD,263.161,2021-03-30,4.37,-0.89,0.4361277445109781,0,5.02
547,"Mar 23, 2021",DGNU,Dragoneer Growth Opportunities III,10.00,23.265212399540758,40000000,6463929782.578601,13090417,2,NA,263.161,2021-03-30,10.08,0.060000000000001,0.43326490327674694,0,13.265212399540758
548,"Mar 23, 2021",VGII,Virgin Group Acquisition II,10.00,6.00,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,263.161,2021-03-30,23.953031001000927,0.5907954770386102,3.9921718335001546,1,4.0
549,"Mar 23, 2021",MOVE,Movano,5.00,23.265212399540758,30849412,6463929782.578601,1617249,15,USD,263.161,2021-03-30,5.7,-0.3,0.24500098697197,0,18.265212399540758
550,"Mar 24, 2021",DCRC,Decarbonization Plus Acquisition III,10.00,41.50,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,263.161,2021-03-31,23.953031001000927,0.5907954770386102,0.5771814699036368,0,31.5
551,"Mar 24, 2021",DOCN,DigitalOcean Holdings,47.00,32.00,105303340,3369706880,9034600,581,USD,263.161,2021-03-31,42.13,0.630000000000003,1.3165625,1,15.0
552,"Mar 24, 2021",ACVA,ACV Auctions,25.00,23.265212399540758,16550000,6463929782.578601,11332729,3279.859413202934,USD,263.161,2021-03-31,34.61,2.61,1.4876287998420845,1,1.7347876004592422
553,"Mar 24, 2021",DISA,Disruptive Acquisition I,10.00,9.80,186941870.98237368,6463929782.578601,8826445.560271332,4,NA,263.161,2021-03-31,23.953031001000927,0.5907954770386102,2.444186836836829,1,0.1999999999999993
554,"Mar 24, 2021",KVSC,Khosla Ventures Acquisition Co. III,10.00,23.265212399540758,50000000,6463929782.578601,6367847,3,NA,263.161,2021-03-31,9.96,0.16,0.4281069877615476,0,13.265212399540758
